0.666666667	0.555555556	0.666666667	0.666666667	0
0.555555556	0.444444444	0.555555556	0.555555556	1
0.555555556	0.333333333	0.444444444	0.555555556	1
0.666666667	0.555555556	0.666666667	0.777777778	0
0.444444444	0.333333333	0.333333333	0.555555556	1
1	0.666666667	0.666666667	0.666666667	0
0.555555556	0.555555556	0.555555556	0.555555556	1
0.555555556	0.333333333	0.222222222	0.222222222	1
0.555555556	0.555555556	0.555555556	0.555555556	1
0.555555556	0.444444444	0.666666667	0.666666667	0
0.666666667	0.555555556	0.777777778	0.666666667	0
0.888888889	0.555555556	0.666666667	0.666666667	0
0.444444444	0.333333333	0.444444444	0.444444444	1
0.666666667	0.666666667	0.555555556	0.555555556	1
0.444444444	0.444444444	0.555555556	0.777777778	1
0.666666667	0.333333333	0.555555556	0.555555556	1
0.666666667	0.666666667	0.444444444	0.555555556	1
0.666666667	0.555555556	0.555555556	0.666666667	0
0.444444444	0.444444444	0.444444444	0.555555556	1
0.666666667	0.666666667	0.666666667	0.777777778	0
0.888888889	0.777777778	0.777777778	0.555555556	0
0.222222222	0.111111111	0.222222222	0.444444444	1
0.444444444	0.555555556	0.666666667	0.555555556	1
0.777777778	0.666666667	0.555555556	0.666666667	0
0.666666667	0.555555556	0.666666667	0.777777778	0
1	0.888888889	0.666666667	0.666666667	0
0.111111111	0.222222222	0.333333333	0.555555556	1
0.666666667	0.666666667	0.666666667	0.666666667	1
0.555555556	0.555555556	0.666666667	0.777777778	0
0.777777778	0.666666667	0.666666667	0.666666667	0
0.666666667	0.555555556	0.666666667	0.777777778	0
0.444444444	0.333333333	0.555555556	0.666666667	1
0.333333333	0.333333333	0.555555556	0.444444444	1
0.555555556	0.444444444	0.444444444	0.555555556	1
0.777777778	0.888888889	0.666666667	0.555555556	0
0.444444444	0.444444444	0.444444444	0.666666667	1
0.555555556	0.555555556	0.555555556	0.555555556	1
0.666666667	0.777777778	0.666666667	0.666666667	0
0.444444444	0.333333333	0.555555556	0.555555556	1
0.555555556	0.444444444	0.444444444	0.555555556	1
0.555555556	0.555555556	0.555555556	0.666666667	1
0.444444444	0.444444444	0.444444444	0.555555556	1
0.555555556	0.666666667	0.555555556	0.555555556	1
0.666666667	0.666666667	0.666666667	0.777777778	0
0.777777778	0.666666667	0.777777778	0.666666667	0
0.222222222	0.111111111	0.444444444	0.555555556	1
0.666666667	0.444444444	0.555555556	0.666666667	1
0.222222222	0.222222222	0.222222222	0.555555556	1
0.444444444	0.444444444	0.555555556	0.555555556	1
0.555555556	0.555555556	0.666666667	0.666666667	1
0.666666667	0.555555556	0.555555556	0.555555556	1
0.555555556	0.777777778	0.666666667	0.555555556	1
0.888888889	0.777777778	0.777777778	0.666666667	0
0.666666667	0.666666667	0.666666667	0.666666667	0
0.666666667	0.666666667	0.777777778	0.666666667	0
0.777777778	0.666666667	0.555555556	0.555555556	1
0.444444444	0.444444444	0.555555556	0.666666667	1
0.888888889	1	0.555555556	0.666666667	0
0.444444444	0.666666667	0.666666667	0.666666667	0
0.666666667	0.555555556	0.777777778	0.555555556	0
0.444444444	0.333333333	0.444444444	0.666666667	1
0.666666667	0.666666667	0.666666667	0.666666667	0
0.666666667	0.444444444	0.666666667	0.666666667	1
0.777777778	0.666666667	0.666666667	0.777777778	0
0.666666667	0.555555556	0.444444444	0.555555556	1
0.777777778	0.888888889	0.666666667	0.777777778	0
0.777777778	0.777777778	0.666666667	0.666666667	0
0.777777778	0.777777778	0.666666667	0.555555556	0
0.666666667	0.666666667	0.666666667	0.555555556	0
0.777777778	0.555555556	0.777777778	0.666666667	0
0.666666667	0.777777778	0.666666667	0.555555556	1
0.555555556	0.444444444	0.444444444	0.666666667	1
0.666666667	0.666666667	0.555555556	0.777777778	0
0.666666667	0.777777778	0.666666667	0.666666667	0
0.666666667	0.555555556	0.555555556	0.555555556	1
0.333333333	0.444444444	0.555555556	0.666666667	1
0.666666667	0.666666667	0.555555556	0.666666667	0
0.555555556	0.444444444	0.666666667	0.555555556	1
0.444444444	0.333333333	0.666666667	0.555555556	1
0.555555556	0.555555556	0.666666667	0.555555556	1
0.777777778	0.666666667	0.666666667	0.777777778	0
0.666666667	0.555555556	0.666666667	0.666666667	0
0.777777778	0.666666667	0.666666667	0.777777778	0
0.666666667	0.777777778	0.777777778	0.666666667	0
0.666666667	0.777777778	0.777777778	0.666666667	0
0.888888889	0.888888889	0.666666667	0.777777778	0
0.444444444	0.555555556	0.333333333	0.444444444	1
0.666666667	0.777777778	0.555555556	0.444444444	1
0.888888889	0.888888889	0.555555556	0.666666667	0
0.888888889	0.777777778	0.888888889	0.777777778	0
0.555555556	0.555555556	0.666666667	0.666666667	0
0.666666667	0.666666667	0.666666667	0.666666667	0
0.666666667	0.444444444	0.555555556	0.666666667	0
0.777777778	0.666666667	0.666666667	0.666666667	0
0.666666667	0.666666667	0.555555556	0.555555556	1
0.888888889	0.777777778	0.777777778	0.666666667	0
0.333333333	0.333333333	0.444444444	0.555555556	1
0.777777778	0.555555556	0.555555556	0.666666667	0
0.666666667	0.666666667	0.333333333	0.555555556	1
0.555555556	0.888888889	0.666666667	0.666666667	0
0.555555556	0.333333333	0.666666667	0.777777778	0
0.777777778	0.666666667	0.777777778	0.666666667	0
0.666666667	0.555555556	0.555555556	0.555555556	1
0.333333333	0.222222222	0.222222222	0.666666667	1
0.777777778	0.666666667	0.555555556	0.666666667	1
0.888888889	0.666666667	0.777777778	0.777777778	0
0.444444444	0.333333333	0.444444444	0.444444444	1
0.777777778	0.777777778	0.777777778	0.777777778	0
0.777777778	0.777777778	0.777777778	0.777777778	0
1	0.888888889	0.666666667	0.555555556	0
0.666666667	0.444444444	0.666666667	0.666666667	1
0.777777778	0.777777778	0.777777778	0.777777778	0
0.444444444	0.555555556	0.444444444	0.555555556	1
0.666666667	0.666666667	0.666666667	0.666666667	0
0.666666667	0.666666667	0.555555556	0.555555556	1
0.666666667	0.555555556	0.777777778	0.666666667	0
0.777777778	0.666666667	0.666666667	0.666666667	0
0.777777778	0.777777778	0.666666667	0.555555556	0
0.555555556	0.555555556	0.666666667	0.666666667	0
0.777777778	0.666666667	0.666666667	0.555555556	0
0.777777778	0.777777778	0.777777778	0.666666667	0
0.555555556	0.444444444	0.555555556	0.666666667	1
0.555555556	0.444444444	0.333333333	0.222222222	1
0.555555556	0.555555556	0.555555556	0.666666667	1
0.666666667	0.555555556	0.555555556	0.666666667	1
0.444444444	0.333333333	0.333333333	0.444444444	1
0.444444444	0.333333333	0.555555556	0.666666667	1
0.666666667	0.555555556	0.666666667	0.666666667	0
0.444444444	0.222222222	0.333333333	0.444444444	1
0.666666667	0.555555556	0.666666667	0.555555556	0
0.666666667	0.555555556	0.666666667	0.666666667	0
0.666666667	0.777777778	0.777777778	0.777777778	0
0.222222222	0.333333333	0.555555556	0.444444444	1
0.444444444	0.666666667	0.444444444	0.555555556	1
0.666666667	0.666666667	0.777777778	0.666666667	0
0.333333333	0.333333333	0.444444444	0.444444444	1
0.444444444	0.666666667	0.555555556	0.444444444	1
0.555555556	0.333333333	0.555555556	0.777777778	1
0.666666667	0.444444444	0.555555556	0.666666667	1
0.333333333	0.333333333	0.444444444	0.555555556	1
0.222222222	0.222222222	0.444444444	0.666666667	1
0.888888889	0.888888889	0.777777778	0.666666667	0
0.888888889	0.888888889	0.777777778	0.666666667	0
0.666666667	0.666666667	0.666666667	0.666666667	0
0.777777778	0.777777778	0.666666667	0.666666667	0
0.666666667	0.666666667	0.666666667	0.666666667	0
0.777777778	0.555555556	0.555555556	0.555555556	1
0.555555556	0.555555556	0.444444444	0.444444444	1
0.555555556	0.555555556	0.666666667	0.777777778	0
0.666666667	0.666666667	0.555555556	0.555555556	1
0.555555556	0.666666667	0.444444444	0.555555556	1
0.333333333	0.333333333	0.333333333	0.555555556	1
0.333333333	0.333333333	0.444444444	0.555555556	1
0.444444444	0.333333333	0.444444444	0.555555556	1
0.666666667	0.555555556	0.555555556	0.555555556	1
0.666666667	0.555555556	0.555555556	0.666666667	0
0.444444444	0.444444444	0.555555556	0.666666667	1
0.666666667	0.555555556	0.666666667	0.666666667	0
0.666666667	0.666666667	0.666666667	0.666666667	0
0.555555556	0.444444444	0.555555556	0.555555556	1
0.555555556	0.666666667	0.666666667	0.666666667	0
0.666666667	0.666666667	0.666666667	0.777777778	0
0.555555556	0.555555556	0.444444444	0.444444444	1
0.666666667	0.666666667	0.777777778	0.666666667	0
0.666666667	0.777777778	0.666666667	0.666666667	0
0.555555556	0.333333333	0.555555556	0.666666667	1
0.444444444	0.444444444	0.666666667	0.666666667	1
0.888888889	0.888888889	0.666666667	0.666666667	0
0.777777778	1	0.666666667	0.555555556	0
0.444444444	0.555555556	0.555555556	0.555555556	1
0.555555556	0.444444444	0.666666667	0.666666667	0
0.444444444	0.333333333	0.555555556	0.555555556	1
0.666666667	0.444444444	0.666666667	0.666666667	0
0.666666667	0.555555556	0.666666667	0.666666667	0
0.666666667	0.555555556	0.444444444	0.555555556	1
0.555555556	0.333333333	0.666666667	0.666666667	1
0.666666667	0.555555556	0.666666667	0.777777778	0
0.444444444	0.555555556	0.555555556	0.444444444	1
0.666666667	0.555555556	0.666666667	0.666666667	0
0.888888889	0.888888889	0.777777778	0.777777778	0
0.555555556	0.666666667	0.555555556	0.555555556	1
0.888888889	0.777777778	0.888888889	0.777777778	0
0.666666667	0.666666667	0.666666667	0.666666667	0
0.777777778	0.555555556	0.666666667	0.777777778	0
0.555555556	0.444444444	0.555555556	0.555555556	1
0.666666667	0.555555556	0.555555556	0.666666667	1
0.555555556	0.555555556	0.555555556	0.555555556	1
0.333333333	0.111111111	0.444444444	0.444444444	1
0.666666667	0.777777778	0.777777778	0.666666667	0
0.333333333	0.444444444	0.444444444	0.555555556	1
0.444444444	0.444444444	0.555555556	0.666666667	1
0.555555556	0.333333333	0.555555556	0.666666667	1
0.888888889	0.888888889	0.666666667	0.444444444	1
0.666666667	0.555555556	0.555555556	0.555555556	1
0.555555556	0.444444444	0.666666667	0.555555556	1
0.888888889	0.555555556	0.777777778	0.777777778	0
0.888888889	0.777777778	0.777777778	0.777777778	0
0.444444444	0.222222222	0.333333333	0.444444444	1
0.555555556	0.555555556	0.555555556	0.555555556	1
0.222222222	0.222222222	0.222222222	0.444444444	1
0.555555556	0.333333333	0.666666667	0.666666667	1
0.333333333	0.333333333	0.333333333	0.555555556	1
0.444444444	0.444444444	0.333333333	0.333333333	1
0.888888889	0.666666667	0.777777778	0.666666667	0
0.777777778	0.666666667	0.777777778	0.666666667	0
0.777777778	0.555555556	0.555555556	0.666666667	0
0.666666667	0.444444444	0.666666667	0.666666667	0
0.666666667	0.444444444	0.333333333	0.555555556	1
0.888888889	0.555555556	0.777777778	0.666666667	0
